method,dataset,run,ticker filename,total log return,avg log return,sharpe ratio,total trading days skipped,total trading days successful,total trading days
Adv-ALSTM,kdd17,1,MO.csv,0.2342888516720153,0.0018303816536876195,0.13577525279489305,0,73,128
Adv-ALSTM,kdd17,1,PFE.csv,0.16087713293553932,0.0011742856418652506,0.07514929492332743,0,64,137
Adv-ALSTM,kdd17,1,VZ.csv,0.16778421002832872,0.0011899589363711257,0.09015179138607164,0,80,141
Adv-ALSTM,kdd17,1,EXC.csv,0.19182610377892634,0.0010657005765495908,0.06413259106925306,0,97,180
Adv-ALSTM,kdd17,1,MMM.csv,0.17780725961756796,0.0016774269775242262,0.12053894396311331,0,59,106
Adv-ALSTM,kdd17,1,SPY.csv,0.14459402589894127,0.001460545716150922,0.11495283931133643,0,53,99
Adv-ALSTM,kdd17,1,NGG.csv,0.17370552281162116,0.0012062883528584803,0.07512876466725425,0,71,144
Adv-ALSTM,kdd17,1,BA.csv,0.03452638144817306,0.00022714724636955963,0.011598818523370621,0,84,152
Adv-ALSTM,kdd17,2,JPM.csv,-0.043131322276450786,-0.00030374170617218865,-0.014776993630559829,0,81,142
Adv-ALSTM,kdd17,2,MRK.csv,0.38903393974619005,0.0025594338141196713,0.15558995864232247,0,78,152
Adv-ALSTM,kdd17,2,CMCSA.csv,0.29625218362143757,0.0024085543383856713,0.16099768079906382,0,68,123
Adv-ALSTM,kdd17,2,UNH.csv,0.24086873711858875,0.001708288915734672,0.1090376533421346,0,76,141
Adv-ALSTM,kdd17,2,BRK-B.csv,-0.01246670717380802,-0.00010135534287648797,-0.007723138494868702,0,70,123
Adv-ALSTM,kdd17,2,CHL.csv,0.03948902003628035,0.00023788566286915875,0.015405582054397135,0,79,166
Adv-ALSTM,kdd17,2,DUK.csv,0.16097703414126224,0.001166500247400451,0.08137779434965729,0,79,138
Adv-ALSTM,kdd17,2,TOT.csv,0.37585901821309986,0.0020427120555059773,0.09969851216725975,0,99,184
Adv-ALSTM,kdd17,2,WFC.csv,-0.003757778228274146,-2.3486113926713412e-05,-0.001262900223495571,0,77,160
Adv-ALSTM,kdd17,2,ORCL.csv,0.1699895325156741,0.001317748314074993,0.07924740735783806,0,64,129
Adv-ALSTM,kdd17,2,TM.csv,0.3674595602391847,0.002099768915652484,0.11979848162610153,0,93,175
Adv-ALSTM,kdd17,2,VALE.csv,0.4627995279848458,0.002113239853812081,0.042321231175425064,0,117,219
Adv-ALSTM,kdd17,2,UPS.csv,-0.003336433245467778,-2.9789582548819444e-05,-0.0024826966073263654,0,63,112
Adv-ALSTM,kdd17,2,DOW.csv,-0.0359828751937914,-0.00022919028785854393,-0.01442481317446686,0,81,157
Adv-ALSTM,kdd17,2,AAPL.csv,0.05355653974010301,0.0003368335832710881,0.018255374715357164,0,85,159
Adv-ALSTM,kdd17,2,AMZN.csv,0.22000910225504264,0.0013018290074262879,0.057325086409573,0,89,169
Adv-ALSTM,kdd17,2,PG.csv,-0.04733791362635847,-0.0003727394773729013,-0.030260282968638023,0,66,127
Adv-ALSTM,kdd17,2,BAC.csv,0.05151166645903077,0.00027546345700016453,0.011700118685844405,0,103,187
Adv-ALSTM,kdd17,2,MA.csv,0.2495205615465636,0.0016202633866659974,0.09773924460483488,0,81,154
Adv-ALSTM,kdd17,2,NTT.csv,0.4980145181612503,0.002964372131912204,0.16782187429855921,0,85,168
Adv-ALSTM,kdd17,2,BHP.csv,0.20035335208780566,0.0009495419530227756,0.029857641641867914,0,108,211
Adv-ALSTM,kdd17,2,GOOGL.csv,-0.14360501406767223,-0.0009903794073632568,-0.059706634137836626,0,79,145
Adv-ALSTM,kdd17,2,SYT.csv,0.33542801498222585,0.003049345590747508,0.1749928598785325,0,53,110
Adv-ALSTM,kdd17,2,CVX.csv,0.2617948102723867,0.0016781718607204277,0.08969970475819794,0,86,156
Adv-ALSTM,kdd17,2,XOM.csv,0.2917542035667604,0.00216114224864267,0.13414968359790685,0,72,135
Adv-ALSTM,kdd17,2,DCM.csv,0.2798362242095561,0.0015546456900530894,0.08268373086672828,0,92,180
Adv-ALSTM,kdd17,2,PEP.csv,0.02373621498063169,0.0002064018693967973,0.01692431796582529,0,64,115
Adv-ALSTM,kdd17,2,KO.csv,0.10610002668492005,0.0009824076544900004,0.07407555828915918,0,58,108
Adv-ALSTM,kdd17,2,RIO.csv,0.17708868087337548,0.0008353239663838467,0.027492030406645118,0,108,212
Adv-ALSTM,kdd17,2,WMT.csv,0.2933082149941694,0.002256217038416688,0.1373140510053039,0,68,130
Adv-ALSTM,kdd17,2,GE.csv,0.085119979941369,0.0006547690764720692,0.0441151241089017,0,62,130
Adv-ALSTM,kdd17,2,DIS.csv,0.19388664186495336,0.0014914357066534874,0.10091832478240442,0,66,130
Adv-ALSTM,kdd17,2,D.csv,0.16652343108153708,0.0011894530791538363,0.08566793033049039,0,79,140
Adv-ALSTM,kdd17,2,RDS-B.csv,0.36475686686563213,0.001982374276443653,0.08624425735910332,0,100,184
Adv-ALSTM,kdd17,2,SO.csv,0.10564660908965093,0.0007492667311322761,0.05857114034591635,0,76,141
Adv-ALSTM,kdd17,2,HD.csv,-0.38056884734804647,-0.0027183489096289032,-0.17622133542195753,0,75,140
Adv-ALSTM,kdd17,2,NVS.csv,-0.038226890170498476,-0.000258289798449314,-0.01633775929770759,0,65,148
Adv-ALSTM,kdd17,2,JNJ.csv,0.15334956879619538,0.0014331735401513586,0.11375704872148437,0,58,107
Adv-ALSTM,kdd17,2,PTR.csv,0.551670701706991,0.0029344186261010155,0.11726949272332815,0,90,188
Adv-ALSTM,kdd17,2,MSFT.csv,0.4554298148364093,0.0031408952747338575,0.16998772045787533,0,77,145
Adv-ALSTM,kdd17,2,INTC.csv,0.2733335885634426,0.001846848571374612,0.09995830194712067,0,81,148
Adv-ALSTM,kdd17,2,T.csv,0.005833265136518592,4.7424919809094246e-05,0.0036976538109634565,0,78,123
Adv-ALSTM,kdd17,2,MO.csv,0.20207601912447654,0.001578718899409973,0.1168296407411814,0,73,128
Adv-ALSTM,kdd17,2,PFE.csv,0.4911427745976631,0.003584983756187322,0.23505411950918034,0,64,137
Adv-ALSTM,kdd17,2,VZ.csv,0.048961609322105665,0.00034724545618514656,0.026209512100232764,0,80,141
Adv-ALSTM,kdd17,2,EXC.csv,0.0013985927503951182,7.769959724417323e-06,0.0004666229977174532,0,97,180
Adv-ALSTM,kdd17,2,MMM.csv,0.10848401587086008,0.0010234341119892462,0.073207121748599,0,59,106
Adv-ALSTM,kdd17,2,SPY.csv,0.12185533744430999,0.0012308619943869694,0.09668865620630221,0,53,99
Adv-ALSTM,kdd17,2,NGG.csv,0.051613696328094566,0.00035842844672287895,0.022265642630948716,0,71,144
Adv-ALSTM,kdd17,2,BA.csv,0.05025204189453178,0.0003306055387798143,0.016882987270993136,0,84,152
Adv-ALSTM,kdd17,3,JPM.csv,-0.05453545872666065,-0.00038405252624408906,-0.01868533447981168,0,81,142
Adv-ALSTM,kdd17,3,MRK.csv,0.3108207510346183,0.002044873362069857,0.12376523249105069,0,78,152
Adv-ALSTM,kdd17,3,CMCSA.csv,0.3703166769175968,0.003010704690386966,0.2027435668163121,0,68,123
Adv-ALSTM,kdd17,3,UNH.csv,0.24685645608332238,0.0017507550076831374,0.11178189562505923,0,76,141
Adv-ALSTM,kdd17,3,BRK-B.csv,0.08166637216595027,0.0006639542452516282,0.05065628357649274,0,70,123
Adv-ALSTM,kdd17,3,CHL.csv,-0.2579426428620921,-0.0015538713425427236,-0.10113374516668179,0,79,166
Adv-ALSTM,kdd17,3,DUK.csv,0.04081601847672825,0.0002957682498313641,0.020569391588037878,0,79,138
Adv-ALSTM,kdd17,3,TOT.csv,0.26020517664224674,0.0014141585687078627,0.0688418423331617,0,99,184
Adv-ALSTM,kdd17,3,WFC.csv,-0.23869162750980033,-0.0014918226719362522,-0.08047953114564821,0,77,160
Adv-ALSTM,kdd17,3,ORCL.csv,0.14682433195576441,0.0011381731159361582,0.06839307605427232,0,64,129
Adv-ALSTM,kdd17,3,TM.csv,0.3260522748897467,0.0018631558565128383,0.10613617464076937,0,93,175
Adv-ALSTM,kdd17,3,VALE.csv,-0.17200987692769126,-0.0007854332279803254,-0.015717457393013043,0,117,219
Adv-ALSTM,kdd17,3,UPS.csv,0.15390086788544008,0.0013741148918342864,0.11528521428536778,0,63,112
Adv-ALSTM,kdd17,3,DOW.csv,-0.054221823577469304,-0.00034536193361445417,-0.021739334402942404,0,81,157
Adv-ALSTM,kdd17,3,AAPL.csv,0.2443664002053046,0.0015368955987755005,0.0835733570916444,0,85,159
Adv-ALSTM,kdd17,3,AMZN.csv,0.015124946825819798,8.949672677999881e-05,0.003934455717072027,0,89,169
Adv-ALSTM,kdd17,3,PG.csv,0.07765639569581514,0.0006114676826442137,0.049679852595858526,0,66,127
Adv-ALSTM,kdd17,3,BAC.csv,-0.36039268701787164,-0.001927233620416426,-0.08212934617538448,0,103,187
Adv-ALSTM,kdd17,3,MA.csv,0.1871897332342849,0.0012155177482745772,0.07317011130517305,0,81,154
Adv-ALSTM,kdd17,3,NTT.csv,0.1788586346110672,0.001064634729827781,0.05954190082257614,0,85,168
Adv-ALSTM,kdd17,3,BHP.csv,0.7891497652825866,0.003740046280960126,0.11837496803152442,0,108,211
Adv-ALSTM,kdd17,3,GOOGL.csv,0.028521194195345434,0.0001966978910023823,0.011837861261056664,0,79,145
Adv-ALSTM,kdd17,3,SYT.csv,0.24618452484002157,0.002238041134909287,0.12752866324791828,0,53,110
Adv-ALSTM,kdd17,3,CVX.csv,0.3650243104393189,0.00233989942589307,0.12555046375765153,0,86,156
Adv-ALSTM,kdd17,3,XOM.csv,0.3770803731077872,0.002793187948946572,0.17444646731376032,0,72,135
Adv-ALSTM,kdd17,3,DCM.csv,0.23539636585924392,0.0013077575881069107,0.0694832024189973,0,92,180
Adv-ALSTM,kdd17,3,PEP.csv,0.12111274589070946,0.0010531543120931258,0.08666945239472537,0,64,115
Adv-ALSTM,kdd17,3,KO.csv,0.16123700504824084,0.001492935231928156,0.11298080476498545,0,58,108
Adv-ALSTM,kdd17,3,RIO.csv,0.26704475627636476,0.0012596450767753055,0.041477278084483274,0,108,212
Adv-ALSTM,kdd17,3,WMT.csv,0.43748194366460225,0.0033652457204969405,0.20723534657663786,0,68,130
Adv-ALSTM,kdd17,3,GE.csv,-0.008086341445328583,-6.220262650252756e-05,-0.0041868407789695935,0,62,130
Adv-ALSTM,kdd17,3,DIS.csv,0.19717142605302962,0.001516703277330997,0.10264606149432726,0,66,130
Adv-ALSTM,kdd17,3,D.csv,0.3451531786956874,0.0024653798478263384,0.1797673809350263,0,79,140
Adv-ALSTM,kdd17,3,RDS-B.csv,0.33771901613866867,0.0018354294355362427,0.07980875111678616,0,100,184
Adv-ALSTM,kdd17,3,SO.csv,0.003961658712933205,2.8096870304490818e-05,0.002192589144881551,0,76,141
Adv-ALSTM,kdd17,3,HD.csv,-0.22886217641585943,-0.001634729831541853,-0.10493162791440556,0,75,140
Adv-ALSTM,kdd17,3,NVS.csv,0.1763226968187424,0.0011913695730996108,0.07556456174848097,0,65,148
Adv-ALSTM,kdd17,3,JNJ.csv,-0.09757113066551645,-0.0009118797258459481,-0.07210002463556243,0,58,107
Adv-ALSTM,kdd17,3,PTR.csv,0.5826303763173167,0.003099097746368706,0.12394954838962238,0,90,188
Adv-ALSTM,kdd17,3,MSFT.csv,0.11225482591475966,0.000774171213205239,0.04133770693406298,0,77,145
Adv-ALSTM,kdd17,3,INTC.csv,0.11747607560854409,0.0007937572676252979,0.04278599578148798,0,81,148
Adv-ALSTM,kdd17,3,T.csv,-0.11503594907554512,-0.0009352516185003668,-0.07311598726929815,0,78,123
Adv-ALSTM,kdd17,3,MO.csv,0.12499122496772067,0.0009764939450603177,0.07195835527978617,0,73,128
Adv-ALSTM,kdd17,3,PFE.csv,0.18899918225928297,0.0013795560748852771,0.08838135572038171,0,64,137
Adv-ALSTM,kdd17,3,VZ.csv,0.014205412735083287,0.00010074760805023607,0.007601854734018317,0,80,141
Adv-ALSTM,kdd17,3,EXC.csv,-0.2081398881145629,-0.0011563327117475716,-0.06961225639945748,0,97,180
Adv-ALSTM,kdd17,3,MMM.csv,0.09623468152229593,0.0009078743539839239,0.06490363258033117,0,59,106
Adv-ALSTM,kdd17,3,SPY.csv,0.06434730586253655,0.0006499727864902682,0.050884726697582074,0,53,99
Adv-ALSTM,kdd17,3,NGG.csv,-0.06512822810719801,-0.0004522793618555417,-0.028099833485830204,0,71,144
Adv-ALSTM,kdd17,3,BA.csv,-0.07365690790391824,-0.00048458492042051474,-0.024750309086917586,0,84,152
Adv-ALSTM,kdd17,4,JPM.csv,-0.2259167956677572,-0.001590963349772938,-0.07762611879981879,0,81,142
Adv-ALSTM,kdd17,4,MRK.csv,0.39299749782902577,0.0025855098541383275,0.15721437689308942,0,78,152
Adv-ALSTM,kdd17,4,CMCSA.csv,0.11244482925882165,0.0009141856037302574,0.06043575343927974,0,68,123
Adv-ALSTM,kdd17,4,UNH.csv,0.27600413577880273,0.0019574761402751965,0.12517772959874263,0,76,141
Adv-ALSTM,kdd17,4,BRK-B.csv,0.28477389045651946,0.002315234881760321,0.17924690272046007,0,70,123
Adv-ALSTM,kdd17,4,CHL.csv,-0.020840711367716966,-0.00012554645402239136,-0.008129744375751674,0,79,166
Adv-ALSTM,kdd17,4,DUK.csv,0.06850840470960215,0.0004964377152869721,0.034538455051742176,0,79,138
Adv-ALSTM,kdd17,4,TOT.csv,0.11487737109683677,0.000624333538569765,0.030334691795115522,0,99,184
Adv-ALSTM,kdd17,4,WFC.csv,-0.2003361211140701,-0.001252100756962938,-0.06748225859545494,0,77,160
Adv-ALSTM,kdd17,4,ORCL.csv,-0.12405982800051028,-0.0009617040930272116,-0.05775008838948776,0,64,129
Adv-ALSTM,kdd17,4,TM.csv,0.053166234716567576,0.0003038070555232433,0.0172119638514868,0,93,175
Adv-ALSTM,kdd17,4,VALE.csv,-0.7532379304870804,-0.0034394426049638377,-0.06898311536765049,0,117,219
Adv-ALSTM,kdd17,4,UPS.csv,0.17143721297107478,0.0015306894015274534,0.12862939056660172,0,63,112
Adv-ALSTM,kdd17,4,DOW.csv,-0.04776756094498034,-0.00030425198054127606,-0.01915058594294229,0,81,157
Adv-ALSTM,kdd17,4,AAPL.csv,0.12128498571191554,0.0007627986522761983,0.041370059500811726,0,85,159
Adv-ALSTM,kdd17,4,AMZN.csv,0.23934743555431742,0.0014162570151143043,0.06238276571307093,0,89,169
Adv-ALSTM,kdd17,4,PG.csv,0.02224201909259746,0.0001751340086031296,0.014212875957482203,0,66,127
Adv-ALSTM,kdd17,4,BAC.csv,-0.49251722975331613,-0.0026337819772904608,-0.11257067097475054,0,103,187
Adv-ALSTM,kdd17,4,MA.csv,0.0305866067813631,0.00019861432974911105,0.011924688244280668,0,81,154
Adv-ALSTM,kdd17,4,NTT.csv,0.16137696651737948,0.0009605771816510683,0.053704464219499294,0,85,168
Adv-ALSTM,kdd17,4,BHP.csv,0.2863001359857375,0.0013568726823968602,0.04268577835633192,0,108,211
Adv-ALSTM,kdd17,4,GOOGL.csv,-0.16529908246493225,-0.0011399936721719465,-0.06876649251350722,0,79,145
Adv-ALSTM,kdd17,4,SYT.csv,0.12151707358340466,0.0011047006689400424,0.06256123397179297,0,53,110
Adv-ALSTM,kdd17,4,CVX.csv,0.23859548595483313,0.0015294582433002123,0.08169482782553435,0,86,156
Adv-ALSTM,kdd17,4,XOM.csv,0.23124851418904907,0.0017129519569559191,0.10597240036745671,0,72,135
Adv-ALSTM,kdd17,4,DCM.csv,0.08873792246485207,0.0004929884581380671,0.02613886925345404,0,92,180
Adv-ALSTM,kdd17,4,PEP.csv,0.09423682922670536,0.0008194506889278726,0.06733619827866325,0,64,115
Adv-ALSTM,kdd17,4,KO.csv,0.04856211620137315,0.00044964922408678845,0.03383049887997883,0,58,108
Adv-ALSTM,kdd17,4,RIO.csv,-0.2862346419752382,-0.0013501634055435763,-0.04446356467562085,0,108,212
Adv-ALSTM,kdd17,4,WMT.csv,0.20558153457248557,0.0015813964197883505,0.09578243478396832,0,68,130
Adv-ALSTM,kdd17,4,GE.csv,0.1712027496628652,0.0013169442281758862,0.08899540158087593,0,62,130
Adv-ALSTM,kdd17,4,DIS.csv,0.4372630149535667,0.0033635616534889745,0.23252417008075196,0,66,130
Adv-ALSTM,kdd17,4,D.csv,0.03469379420560065,0.0002478128157542903,0.017785443106691518,0,79,140
Adv-ALSTM,kdd17,4,RDS-B.csv,0.40634543217696334,0.002208399087918279,0.0961643014717396,0,100,184
Adv-ALSTM,kdd17,4,SO.csv,0.019520699613990118,0.0001384446781134051,0.010804385106899099,0,76,141
Adv-ALSTM,kdd17,4,HD.csv,0.08675212971461561,0.0006196580693901115,0.03958768835481789,0,75,140
Adv-ALSTM,kdd17,4,NVS.csv,0.18900257763882677,0.0012770444435055864,0.08103334289304219,0,65,148
Adv-ALSTM,kdd17,4,JNJ.csv,0.02079522088682327,0.00019434785875535766,0.015328251487435137,0,58,107
Adv-ALSTM,kdd17,4,PTR.csv,0.3675524975545516,0.001955066476353998,0.07783256513019479,0,90,188
Adv-ALSTM,kdd17,4,MSFT.csv,-0.1231733462676827,-0.0008494713535702255,-0.0453664017094396,0,77,145
Adv-ALSTM,kdd17,4,INTC.csv,-0.17677816518703157,-0.0011944470620745377,-0.0644595811623574,0,81,148
Adv-ALSTM,kdd17,4,T.csv,-0.08395372894186011,-0.0006825506418037408,-0.0532932777252604,0,78,123
Adv-ALSTM,kdd17,4,MO.csv,0.2304094806007119,0.0018000740671930617,0.13348635583731672,0,73,128
Adv-ALSTM,kdd17,4,PFE.csv,-0.002254000624001745,-1.6452559299282812e-05,-0.0010499123106673836,0,64,137
Adv-ALSTM,kdd17,4,VZ.csv,0.10819083081436166,0.0007673108568394444,0.05799329916293813,0,80,141
Adv-ALSTM,kdd17,4,EXC.csv,0.11482268783644581,0.0006379038213135878,0.03833745051022202,0,97,180
Adv-ALSTM,kdd17,4,MMM.csv,0.2811034350675658,0.0026519191987506205,0.1926961635116108,0,59,106
Adv-ALSTM,kdd17,4,SPY.csv,0.14918872276522033,0.0015069567956082861,0.11865678514120695,0,53,99
Adv-ALSTM,kdd17,4,NGG.csv,0.06430100686051177,0.000446534769864665,0.02774264718589915,0,71,144
Adv-ALSTM,kdd17,4,BA.csv,0.13565953056850819,0.0008924969116349223,0.045618184624368306,0,84,152
Adv-ALSTM,kdd17,5,JPM.csv,-0.34296233790361386,-0.0024152277317155907,-0.11831281534454838,0,81,142
Adv-ALSTM,kdd17,5,MRK.csv,0.14629767978849476,0.0009624847354506234,0.05790754289501699,0,78,152
Adv-ALSTM,kdd17,5,CMCSA.csv,0.1806999561174092,0.0014691053342878796,0.09740507707993604,0,68,123
Adv-ALSTM,kdd17,5,UNH.csv,0.1466675076014398,0.0010401950893719134,0.06614545651014404,0,76,141
Adv-ALSTM,kdd17,5,BRK-B.csv,0.16953577810129428,0.0013783396593601161,0.10561331946750015,0,70,123
Adv-ALSTM,kdd17,5,CHL.csv,0.13469832832011103,0.0008114357127717532,0.052615787711244054,0,79,166
Adv-ALSTM,kdd17,5,DUK.csv,0.14655245797705319,0.0010619743331670521,0.07404355778922332,0,79,138
Adv-ALSTM,kdd17,5,TOT.csv,0.5271106073678121,0.0028647315617815875,0.14049916308544066,0,99,184
Adv-ALSTM,kdd17,5,WFC.csv,0.05648325963970968,0.0003530203727481855,0.018986112554766253,0,77,160
Adv-ALSTM,kdd17,5,ORCL.csv,-0.059021566454857136,-0.0004575315229058693,-0.027438999959982155,0,64,129
Adv-ALSTM,kdd17,5,TM.csv,0.2320502687285488,0.0013260015355917075,0.07532646294543328,0,93,175
Adv-ALSTM,kdd17,5,VALE.csv,0.3992626310758468,0.0018231170368760128,0.03650263004425241,0,117,219
Adv-ALSTM,kdd17,5,UPS.csv,0.16334380367123436,0.001458426818493164,0.12246270028967386,0,63,112
Adv-ALSTM,kdd17,5,DOW.csv,0.030087427857386023,0.00019163966788143965,0.012061066641028198,0,81,157
Adv-ALSTM,kdd17,5,AAPL.csv,0.258005517793435,0.0016226762125373271,0.08827354148443713,0,85,159
Adv-ALSTM,kdd17,5,AMZN.csv,0.39305506820915215,0.0023257696343736813,0.10278659546746637,0,89,169
Adv-ALSTM,kdd17,5,PG.csv,-0.06706759109829782,-0.000528091268490534,-0.04289222233453315,0,66,127
Adv-ALSTM,kdd17,5,BAC.csv,-0.6530837309619716,-0.0034924263687805966,-0.14999637489202627,0,103,187
Adv-ALSTM,kdd17,5,MA.csv,0.5056899464668491,0.0032837009510834356,0.20111004151692433,0,81,154
Adv-ALSTM,kdd17,5,NTT.csv,0.33847531236070977,0.002014734002147082,0.11320043144727548,0,85,168
Adv-ALSTM,kdd17,5,BHP.csv,0.6644544438470527,0.0031490731935879274,0.09946668083997799,0,108,211
Adv-ALSTM,kdd17,5,GOOGL.csv,0.08808730839641798,0.0006074986785959861,0.03658311442433423,0,79,145
Adv-ALSTM,kdd17,5,SYT.csv,0.23518353898131308,0.0021380321725573918,0.12174266335407637,0,53,110
Adv-ALSTM,kdd17,5,CVX.csv,0.1600875810353086,0.0010262024425340295,0.0547128701631267,0,86,156
Adv-ALSTM,kdd17,5,XOM.csv,0.08428452009987082,0.0006243297785175617,0.03843630178801413,0,72,135
Adv-ALSTM,kdd17,5,DCM.csv,0.15423054511498924,0.0008568363617499403,0.04546211450416912,0,92,180
Adv-ALSTM,kdd17,5,PEP.csv,0.16384407600052925,0.0014247310956567762,0.11761891782430992,0,64,115
Adv-ALSTM,kdd17,5,KO.csv,0.15898873770094768,0.0014721179416754414,0.11138554608133892,0,58,108
Adv-ALSTM,kdd17,5,RIO.csv,0.0763859600710887,0.00036031113241079575,0.01185483124661815,0,108,212
Adv-ALSTM,kdd17,5,WMT.csv,0.04509598332885584,0.0003468921794527372,0.020918810264278945,0,68,130
Adv-ALSTM,kdd17,5,GE.csv,0.06296482163735637,0.0004843447818258182,0.03261829169494313,0,62,130
Adv-ALSTM,kdd17,5,DIS.csv,0.44678773615401857,0.0034368287396462967,0.23787471906145766,0,66,130
Adv-ALSTM,kdd17,5,D.csv,0.22356241910196895,0.001596874422156921,0.11535421516751529,0,79,140
Adv-ALSTM,kdd17,5,RDS-B.csv,0.610998261377012,0.003320642724875065,0.1454519099941037,0,100,184
Adv-ALSTM,kdd17,5,SO.csv,-0.10016872359872919,-0.0007104164794236113,-0.05552447793790375,0,76,141
Adv-ALSTM,kdd17,5,HD.csv,-0.19026047335333668,-0.001359003381095262,-0.08708400424177333,0,75,140
Adv-ALSTM,kdd17,5,NVS.csv,0.07409106010085309,0.0005006152709517101,0.03167745303956438,0,65,148
Adv-ALSTM,kdd17,5,JNJ.csv,0.026795268119448955,0.00025042306653690614,0.019752460220384592,0,58,107
Adv-ALSTM,kdd17,5,PTR.csv,0.7118546623297313,0.003786460969838996,0.1520205370353519,0,90,188
Adv-ALSTM,kdd17,5,MSFT.csv,0.221205865511099,0.001525557693179993,0.08166160961337643,0,77,145
Adv-ALSTM,kdd17,5,INTC.csv,0.3080225272296755,0.002081233292092402,0.11279732074996598,0,81,148
Adv-ALSTM,kdd17,5,T.csv,0.08721293150139701,0.0007090482235885936,0.055368472951887834,0,78,123
Adv-ALSTM,kdd17,5,MO.csv,0.1785632141202486,0.001395025110314442,0.10308050176190042,0,73,128
Adv-ALSTM,kdd17,5,PFE.csv,0.0260269523905384,0.00018997775467546277,0.012124231632546167,0,64,137
Adv-ALSTM,kdd17,5,VZ.csv,0.012302611639866512,8.725256482174832e-05,0.006583545865134289,0,80,141
Adv-ALSTM,kdd17,5,EXC.csv,0.2141372470098739,0.0011896513722770773,0.07162827225155675,0,97,180
Adv-ALSTM,kdd17,5,MMM.csv,0.07207270213256461,0.0006799311521940058,0.048562728864240685,0,59,106
Adv-ALSTM,kdd17,5,SPY.csv,0.2933031979929886,0.0029626585655857436,0.23818128709268682,0,53,99
Adv-ALSTM,kdd17,5,NGG.csv,0.054129714118583465,0.00037590079249016293,0.023351610179870395,0,71,144
Adv-ALSTM,kdd17,5,BA.csv,-0.05883514521768131,-0.0003870733238005349,-0.019767671338631592,0,84,152
