method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.75,1,0.4,entr,688,1782,333,48.401162790697676,3032,7015.783585,20338.315263000004,8.794383818892857,1.8859633293010754,2.3139127918865436,0.007725486693079856,57.446236559139784,0.1529366964090863,58.773087071240106,0.18066566767295034,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,0.3,entr,576,1848,287,49.82638888888889,3144,15261.13506,20338.315263000004,9.124732943794124,4.102455661290323,4.854050591603054,0.014794234433408174,57.446236559139784,0.1529366964090863,58.778625954198475,0.18071292466348246,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,0.2,entr,461,1903,227,49.240780911062906,3259,15246.216231000004,20338.315263000004,9.181028115951552,4.098445223387098,4.6781884722307465,0.01477975081908041,57.446236559139784,0.1529366964090863,58.39214482970236,0.17316789827614257,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,0.1,entr,295,1985,143,48.47457627118644,3425,23366.124649999998,20338.315263000004,9.17923572676501,6.28121630376344,6.8222261751824815,0.021127228301143094,57.446236559139784,0.1529366964090863,57.956204379562045,0.16418434600401416,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,0.0,entr,0,2137,0,100.0,3720,20338.315263000004,20338.315263000004,9.647493029079094,5.46728904919355,5.46728904919355,0.01813187322593439,57.446236559139784,0.1529366964090863,57.446236559139784,0.1529366964090863,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,1.0,std,1262,1462,572,45.32488114104596,2458,13231.314854999997,5174.329113000001,7.938013406478732,3.5568050685483863,5.382959664361268,0.015697677028675607,57.8494623655914,0.15798984690120868,59.47925142392189,0.19264232471304926,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.9,std,1094,1568,510,46.61791590493601,2626,13304.511740000002,5174.329113000001,8.701676714089576,3.5764816505376347,5.066455346534654,0.01578446959803895,57.8494623655914,0.15798984690120868,59.71058644325971,0.19737402029060896,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.8,std,947,1650,445,46.99049630411827,2773,13289.857559,5174.329113000001,9.056544014540492,3.5725423545698924,4.792591979444645,0.015767005837050544,57.8494623655914,0.15798984690120868,59.50234403173459,0.19282517194397208,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.7,std,820,1716,384,46.82926829268293,2900,12817.281844000001,5174.329113000001,9.332017507291162,3.445505872043011,4.41975236,0.013246018869493137,57.8494623655914,0.15798984690120868,59.17241379310345,0.18566291030837423,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.6,std,700,1779,327,46.714285714285715,3020,9246.27613,5174.329113000001,9.775695422347962,2.4855580994623656,3.0616808377483444,0.008845502384386705,57.8494623655914,0.15798984690120868,58.90728476821192,0.18039303096546652,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.5,std,620,1818,286,46.12903225806452,3100,-32.06875499999751,5174.329113000001,9.629171113239025,-0.00862063306451546,-0.010344759677418552,-2.943172961067948e-05,57.8494623655914,0.15798984690120868,58.64516129032258,0.17475468273625108,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.4,std,519,1875,242,46.628131021194605,3201,-41.378970999995545,5174.329113000001,9.729471139459934,-0.011123379301074071,-0.012926888784753373,-3.7976307569664924e-05,57.8494623655914,0.15798984690120868,58.57544517338332,0.1729814691707508,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.3,std,428,1921,197,46.02803738317757,3292,2.4673130000019228,5174.329113000001,9.973924689819576,0.0006632561827962158,0.0007494875455655902,2.26441061098002e-06,57.8494623655914,0.15798984690120868,58.35358444714459,0.16827207604706274,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.2,std,341,1970,159,46.62756598240469,3379,5412.611401000002,5174.329113000001,10.190502502933553,1.4550030647849468,1.601838236460492,0.004848510475611049,57.8494623655914,0.15798984690120868,58.30127256584788,0.16730175231745328,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.1,std,211,2029,88,41.70616113744076,3509,5422.476218000001,5174.329113000001,9.882195343877772,1.4576548973118282,1.5453052772869766,0.0048573395276372945,57.8494623655914,0.15798984690120868,57.82274152180108,0.1577442820935976,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.0,std,0,2152,0,100.0,3720,5174.329113000001,5174.329113000001,10.43664945380645,1.3909486862903229,1.3909486862903229,0.004612272627654595,57.8494623655914,0.15798984690120868,57.8494623655914,0.15798984690120868,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,1.0,var,1262,1462,572,45.32488114104596,2458,13231.314854999997,5174.329113000001,7.938013406478732,3.5568050685483863,5.382959664361268,0.015697677028675607,57.8494623655914,0.15798984690120868,59.47925142392189,0.19264232471304926,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.9,var,800,1725,373,46.625,2920,12800.415858,5174.329113000001,9.335022881534652,3.44097200483871,4.383704060958904,0.013228577806726217,57.8494623655914,0.15798984690120868,59.07534246575342,0.1837138230516102,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.8,var,666,1794,308,46.246246246246244,3054,5639.301392000005,5174.329113000001,9.62586580626067,1.5159412344086034,1.8465295979043892,0.005279496011890302,57.8494623655914,0.15798984690120868,58.7426326129666,0.17689571163755566,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.7,var,563,1851,262,46.53641207815276,3157,-41.15497399999822,5174.329113000001,9.729341249988895,-0.011063165053762963,-0.013036101995564845,-3.7770733310741935e-05,57.8494623655914,0.15798984690120868,58.63161229014887,0.17436443378526675,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.6,var,486,1889,223,45.884773662551446,3234,-57.00173299999824,5174.329113000001,9.7235171914517,-0.015323046505375871,-0.017625767779838663,-5.2314363916874934e-05,57.8494623655914,0.15798984690120868,58.410636982065554,0.1694261305520395,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.5,var,424,1923,195,45.990566037735846,3296,-37.98903799999789,5174.329113000001,9.977576438020776,-0.010212106989246746,-0.01152580036407703,-3.486489394449973e-05,57.8494623655914,0.15798984690120868,58.34344660194175,0.16811268428867668,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.4,var,361,1958,167,46.26038781163435,3359,5404.425556000003,5174.329113000001,10.130086078304092,1.452802568817205,1.608938837749331,0.0048411778887459045,57.8494623655914,0.15798984690120868,58.29115808276273,0.167009528906632,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.3,var,304,1986,138,45.39473684210527,3416,5417.550975,5174.329113000001,10.068623962795334,1.4563309072580646,1.5859341261709603,0.004852933613767297,57.8494623655914,0.15798984690120868,58.13817330210773,0.1639662945304346,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.2,var,221,2025,94,42.53393665158371,3499,5428.776733999997,5174.329113000001,9.920927444939199,1.4593485844086014,1.551522358959702,0.004862983864284765,57.8494623655914,0.15798984690120868,57.87367819376965,0.15867870902416906,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.1,var,146,2071,65,44.52054794520548,3574,5178.281819000002,5174.329113000001,10.228979384013243,1.392011241666667,1.4488757188024626,0.004615798337687719,57.8494623655914,0.15798984690120868,57.94627867935087,0.1601827995799018,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.0,var,0,2152,0,100.0,3720,5174.329113000001,5174.329113000001,10.43664945380645,1.3909486862903229,1.3909486862903229,0.004612272627654595,57.8494623655914,0.15798984690120868,57.8494623655914,0.15798984690120868,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,1.0,entr,1262,1462,572,45.32488114104596,2458,13231.314854999997,5174.329113000001,7.938013406478732,3.5568050685483863,5.382959664361268,0.015697677028675607,57.8494623655914,0.15798984690120868,59.47925142392189,0.19264232471304926,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.9,entr,916,1667,431,47.05240174672489,2804,18460.267223,5174.329113000001,9.16021606652134,4.962437425537634,6.583547511768901,0.021153468659244494,57.8494623655914,0.15798984690120868,59.450784593437945,0.1915104354349924,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.8,entr,765,1745,358,46.79738562091503,2955,12827.379284,5174.329113000001,9.694353000427563,3.4482202376344087,4.340906695093063,0.013256439109945265,57.8494623655914,0.15798984690120868,59.05245346869712,0.18327586404034218,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.7,entr,664,1794,306,46.08433734939759,3056,5628.016724000005,5174.329113000001,9.608516550020575,1.5129077215053777,1.8416285091623052,0.005268930180551616,57.8494623655914,0.15798984690120868,58.70418848167539,0.17605644072919202,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.6,entr,569,1846,263,46.22144112478031,3151,-43.515706999999566,5174.329113000001,9.694701256420164,-0.011697770698924614,-0.013810125991748513,-3.9937339643182123e-05,57.8494623655914,0.15798984690120868,58.5845763249762,0.1734530059636822,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.5,entr,491,1887,226,46.02851323828921,3229,-55.56000299999869,5174.329113000001,9.728128056571592,-0.014935484677419002,-0.01720656642923465,-5.099119059930774e-05,57.8494623655914,0.15798984690120868,58.43914524620626,0.1700828001023014,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.4,entr,424,1923,195,45.990566037735846,3296,-37.98903799999789,5174.329113000001,9.977576438020776,-0.010212106989246746,-0.01152580036407703,-3.486489394449973e-05,57.8494623655914,0.15798984690120868,58.34344660194175,0.16811268428867668,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.3,entr,352,1962,162,46.02272727272727,3368,5403.556471000002,5174.329113000001,10.106696543937419,1.4525689438172047,1.6043813750000004,0.004840399256304258,57.8494623655914,0.15798984690120868,58.2541567695962,0.1663305955549226,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.2,entr,279,1995,122,43.727598566308245,3441,5394.299078000002,5174.329113000001,9.950765211185265,1.4500803973118284,1.567654483580355,0.004832103082411231,57.8494623655914,0.15798984690120868,57.97733217088056,0.16079514576558868,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.1,entr,167,2056,71,42.51497005988024,3553,4035.0331510000015,5174.329113000001,10.094244284824269,1.084686330913979,1.1356693360540393,0.0036036116750480652,57.8494623655914,0.15798984690120868,57.86659161272164,0.15848658435218516,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,0.0,entr,0,2152,0,100.0,3720,5174.329113000001,5174.329113000001,10.43664945380645,1.3909486862903229,1.3909486862903229,0.004612272627654595,57.8494623655914,0.15798984690120868,57.8494623655914,0.15798984690120868,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,1.0,std,1636,1265,748,45.72127139364303,2084,18123.458988000002,21613.655233000005,8.635052682946593,4.871897577419356,8.696477441458734,0.02075972082705923,57.876344086021504,0.1560565498623928,60.700575815738965,0.2130797641258706,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.9,std,1460,1373,680,46.57534246575342,2260,17338.133894,21613.655233000005,9.231632190760632,4.660788681182796,7.671740661061946,0.019518493480693663,57.876344086021504,0.1560565498623928,60.75221238938053,0.21425752940898865,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.8,std,1260,1481,588,46.666666666666664,2460,15824.567742000001,21613.655233000005,9.457634630720879,4.25391605967742,6.432751114634147,0.01770814335215262,57.876344086021504,0.1560565498623928,60.203252032520325,0.20318559367998315,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.7,std,1100,1569,516,46.909090909090914,2620,17340.137828000003,21613.655233000005,9.551739944932269,4.66132737311828,6.618373216793894,0.01931325114961706,57.876344086021504,0.1560565498623928,59.88549618320611,0.19660076707945365,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.6,std,961,1654,462,48.074921956295526,2759,23942.961590000003,21613.655233000005,10.156180023912203,6.4362799973118285,8.67813033345415,0.025776236751739973,57.876344086021504,0.1560565498623928,59.949256977165646,0.1980582456982435,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.5,std,831,1727,405,48.73646209386281,2889,21318.030888,21613.655233000005,10.386203266378764,5.73065346451613,7.379034575285567,0.019853907952558897,57.876344086021504,0.1560565498623928,59.778470058843894,0.19478989514908665,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.4,std,718,1782,347,48.32869080779944,3002,25237.095631000004,21613.655233000005,10.493332786582037,6.784165492204302,8.40676070319787,0.0228388746709189,57.876344086021504,0.1560565498623928,59.360426382411724,0.18642951539514394,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.3,std,595,1853,295,49.57983193277311,3125,23501.149484,21613.655233000005,10.81824243394875,6.317513302150538,7.52036783488,0.021168809810441613,57.876344086021504,0.1560565498623928,59.29600000000001,0.18500888651329125,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.2,std,470,1923,240,51.06382978723404,3250,24656.490838000005,21613.655233000005,11.137938828374757,6.628088934946238,7.586612565538463,0.022166723311443308,57.876344086021504,0.1560565498623928,59.16923076923077,0.18234416544240736,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.1,std,314,2002,163,51.910828025477706,3406,23714.469943000004,21613.655233000005,11.337249406401854,6.37485751155914,6.962557235173225,0.021282317436389014,57.876344086021504,0.1560565498623928,58.778625954198475,0.17439083517488088,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.0,std,0,2153,0,100.0,3720,21613.655233000005,21613.655233000005,11.541033033199323,5.810122374462367,5.810122374462367,0.0192692652542332,57.876344086021504,0.1560565498623928,57.876344086021504,0.1560565498623928,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,1.0,var,1636,1265,748,45.72127139364303,2084,18123.458988000002,21613.655233000005,8.635052682946593,4.871897577419356,8.696477441458734,0.02075972082705923,57.876344086021504,0.1560565498623928,60.700575815738965,0.2130797641258706,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.9,var,1078,1586,511,47.4025974025974,2642,17373.46047,21613.655233000005,9.83512952346045,4.670285072580645,6.575874515518548,0.019350355691318193,57.876344086021504,0.1560565498623928,60.03028009084027,0.19964811665815146,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.8,var,898,1689,434,48.329621380846326,2822,30222.556726000003,21613.655233000005,10.25431834301624,8.124343205913979,10.70962321970234,0.030084126220030843,57.876344086021504,0.1560565498623928,59.851169383416014,0.19612532154958032,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.7,var,777,1753,377,48.51994851994852,2943,24711.492894000003,21613.655233000005,10.416767719611585,6.642874433870968,8.396701628950051,0.02259930497173096,57.876344086021504,0.1560565498623928,59.565069656812774,0.19042795315852518,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.6,var,685,1801,333,48.613138686131386,3035,25245.672301000006,21613.655233000005,10.576155533802554,6.786471048655915,8.318178682372325,0.022846635626829946,57.876344086021504,0.1560565498623928,59.341021416803954,0.18606308588432244,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.5,var,585,1859,291,49.743589743589745,3135,23504.994779000008,21613.655233000005,10.8845252887642,6.318546983602153,7.497605990111645,0.021172274702868015,57.876344086021504,0.1560565498623928,59.29824561403508,0.1849659720118234,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.4,var,511,1905,263,51.46771037181996,3209,24643.522648000006,21613.655233000005,11.25468407426186,6.624602862365593,7.6795022274852,0.022155068323520623,57.876344086021504,0.1560565498623928,59.36428794016828,0.18608109562866318,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.3,var,409,1958,214,52.32273838630807,3311,24680.424143000004,21613.655233000005,11.256253807287536,6.634522619086023,7.454069508607673,0.022188240037856376,57.876344086021504,0.1560565498623928,59.136212624584715,0.181520578871085,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.2,var,331,1993,171,51.66163141993958,3389,23659.993841,21613.655233000005,11.218832317524836,6.36021339811828,6.981408628208911,0.02123348706234385,57.876344086021504,0.1560565498623928,58.80790793744467,0.1751465363241863,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.1,var,208,2059,114,54.807692307692314,3512,23743.96559,21613.655233000005,11.688410183373685,6.3827864489247315,6.7608102477220955,0.021308778306899024,57.876344086021504,0.1560565498623928,58.62756264236902,0.1714636125660318,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.0,var,0,2153,0,100.0,3720,21613.655233000005,21613.655233000005,11.541033033199323,5.810122374462367,5.810122374462367,0.0192692652542332,57.876344086021504,0.1560565498623928,57.876344086021504,0.1560565498623928,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,1.0,entr,1636,1265,748,45.72127139364303,2084,18123.458988000002,21613.655233000005,8.635052682946593,4.871897577419356,8.696477441458734,0.02075972082705923,57.876344086021504,0.1560565498623928,60.700575815738965,0.2130797641258706,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.9,entr,1216,1500,563,46.29934210526316,2504,17254.281906999997,21613.655233000005,9.230990576769504,4.638247824462365,6.890687662539935,0.019217756160256824,57.876344086021504,0.1560565498623928,59.904153354632584,0.19715512199237456,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.8,entr,1026,1619,492,47.953216374269005,2694,21858.250537,21613.655233000005,10.061407147241173,5.875873800268817,8.113678744246474,0.02375759566766811,57.876344086021504,0.1560565498623928,60.09651076466221,0.20095742592614102,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.7,entr,892,1692,431,48.318385650224215,2828,30242.374027,21613.655233000005,10.265939399181905,8.129670437365592,10.693908778995757,0.030103845418085508,57.876344086021504,0.1560565498623928,59.830268741159834,0.19573466044030893,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.6,entr,783,1751,381,48.65900383141762,2937,24710.310356000005,21613.655233000005,10.399159511893,6.6425565473118295,8.41345262376575,0.02259822354138932,57.876344086021504,0.1560565498623928,59.618658495062995,0.19148638940672033,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.5,entr,692,1797,336,48.554913294797686,3028,25247.780831000007,21613.655233000005,10.595634443387006,6.787037857795701,8.338104633751653,0.022848545026362615,57.876344086021504,0.1560565498623928,59.34610303830912,0.18614289026326042,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.4,entr,585,1859,291,49.743589743589745,3135,23504.994779000008,21613.655233000005,10.8845252887642,6.318546983602153,7.497605990111645,0.021172274702868015,57.876344086021504,0.1560565498623928,59.29824561403508,0.1849659720118234,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.3,entr,497,1914,258,51.91146881287726,3223,24666.003770000003,21613.655233000005,11.299180917165199,6.630646174731184,7.6531193825628305,0.02217528163702131,57.876344086021504,0.1560565498623928,59.38566552901023,0.18654702970355905,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.2,entr,384,1972,203,52.864583333333336,3336,24703.516899000002,21613.655233000005,11.358330813080432,6.640730349193549,7.405130964928058,0.02220896682826681,57.876344086021504,0.1560565498623928,59.11270983213429,0.18103702171384325,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.1,entr,260,2030,137,52.69230769230769,3460,23719.687305,21613.655233000005,11.402346604152232,6.376260028225806,6.855400955202312,0.021286993907906292,57.876344086021504,0.1560565498623928,58.67052023121387,0.17207270468385988,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,0.0,entr,0,2153,0,100.0,3720,21613.655233000005,21613.655233000005,11.541033033199323,5.810122374462367,5.810122374462367,0.0192692652542332,57.876344086021504,0.1560565498623928,57.876344086021504,0.1560565498623928,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,1.0,std,1777,1194,827,46.53911086100169,1943,19995.538125,13195.815611000004,8.67982186540723,5.375144657258065,10.291064397838394,0.024480536796179397,57.634408602150536,0.15342440401460414,61.45136387030365,0.22777315419203845,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.9,std,1655,1261,772,46.64652567975831,2065,18445.356927,13195.815611000004,9.06709480781611,4.958429281451613,8.932376235835351,0.022432568146481285,57.634408602150536,0.15342440401460414,61.06537530266344,0.22059236724792258,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.8,std,1446,1381,683,47.233748271092665,2274,19503.405685,13195.815611000004,9.61939048580541,5.242850990591398,8.576695551890941,0.0233646947876546,57.634408602150536,0.15342440401460414,60.72999120492524,0.21408193009066076,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.7,std,1298,1467,621,47.84283513097073,2422,19410.825664,13195.815611000004,9.825965037226249,5.217963888172043,8.014378886870356,0.022758843084096064,57.634408602150536,0.15342440401460414,60.569777043765484,0.21121367686795206,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.6,std,1149,1553,558,48.56396866840731,2571,11526.324319,13195.815611000004,10.041166206461023,3.098474279301075,4.483206658498639,0.012289483463964312,57.634408602150536,0.15342440401460414,60.404511863088295,0.20806652094393113,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.5,std,1000,1637,493,49.3,2720,13192.463397000003,13195.815611000004,10.41787561287482,3.5463611282258074,4.850170366544119,0.013989148351907189,57.634408602150536,0.15342440401460414,60.18382352941176,0.2037320526812021,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.4,std,859,1700,415,48.31199068684517,2861,19459.981666000003,13195.815611000004,10.204159864860713,5.231177867204302,6.8018111380636155,0.01973522095566668,57.634408602150536,0.15342440401460414,59.41978329255505,0.18890789712180228,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.3,std,744,1757,357,47.983870967741936,2976,16542.16709,13195.815611000004,10.256318304384612,4.446819110215054,5.558523887768817,0.016632452173741586,57.634408602150536,0.15342440401460414,59.03897849462365,0.1811550962752836,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.2,std,607,1816,279,45.96375617792422,3113,14996.945009,13195.815611000004,9.99223013822022,4.031436830376344,4.8175216861548344,0.015008096024101402,57.634408602150536,0.15342440401460414,58.33601027947317,0.16695167620188317,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
