method,dataset,dropout,total val trading days skipped,total val trading days successful,total val trading days successfuly skipped,ratio of val trading days successfully skipped over total,total val trading days,total val log return,avg val log return,val sharpe ratio,val acc,val mcc,total tes trading days skipped,total tes trading days successful,total tes trading days successfuly skipped,ratio of tes trading days successfully skipped over total,total tes trading days,total tes log return,avg tes log return,tes sharpe ratio,tes acc,tes mcc,run,prob,prob measure,val acc filtered,val mcc filtered,tes acc filtered,tes mcc filtered,val gt acc,tes gt acc
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.9,std,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.8,std,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.7,std,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.6,std,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,84,3933,72,0.8571428571428571,8070,0.2882960786416653,3.5724421145187767e-05,0.0018267330198627897,49.13258983890954,0.03579739224459398,75,3907,65,0.8666666666666667,7398,7.96411593316152,0.0010765228349772264,0.05409485924100157,52.798053527980535,-0.006264238666842166,4,0.5,std,49.355638166047086,0.07236364760423517,52.93322519599892,0.039377097554924766,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,4599,1752,2406,0.5231572080887149,8070,1.0255397450690709,0.00012708051363929007,0.009954142025508227,49.13258983890954,0.03579739224459398,4323,1656,2062,0.4769835762202174,7398,4.050854434548034,0.0005475607508175228,0.0411961040350809,52.798053527980535,-0.006264238666842166,4,0.4,std,78.31474597273854,0.599309516045995,81.1705866450392,0.6412775210726722,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,6284,908,3247,0.5167091024824952,8070,0.4270849986528792,5.292255249725889e-05,0.005882726698387636,49.13258983890954,0.03579739224459398,5740,877,2700,0.47038327526132406,7398,1.7410930922016679,0.00023534645744818436,0.024240278141858994,52.798053527980535,-0.006264238666842166,4,0.3,std,88.97149938042132,0.6617779417540235,90.20005406866721,0.7043050211578412,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7195,459,3709,0.515496872828353,8070,0.40522150339934543,5.0213321362992e-05,0.008101096253797378,49.13258983890954,0.03579739224459398,6563,439,3085,0.47005942404388235,7398,0.9795771334416352,0.00013241107507997233,0.019542267309068665,52.798053527980535,-0.006264238666842166,4,0.2,std,94.67162329615861,0.6875190815803149,95.45823195458232,0.7485593326575373,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7737,178,3970,0.5131187798888458,8070,0.1313954636516442,1.628196575608974e-05,0.004366836692160653,49.13258983890954,0.03579739224459398,7065,183,3331,0.47147912243453644,7398,0.5855635795458728,7.915160577803093e-05,0.01870893721264907,52.798053527980535,-0.006264238666842166,4,0.1,std,98.01734820322181,0.6953510531259093,98.09407948094079,0.7350946388637072,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,8070,0,4125,0.5111524163568774,8070,0.0,0.0,,49.13258983890954,0.03579739224459398,7398,0,3481,0.4705325763719924,7398,0.0,0.0,,52.798053527980535,-0.006264238666842166,4,0.0,std,100.0,0.0,100.0,0.0,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,1.0,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.9,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.8,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.7,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.6,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.5,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.4,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.3,var,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,3336,2393,1784,0.5347721822541966,8070,2.027488076880219,0.0002512376799108078,0.01673688360946176,49.13258983890954,0.03579739224459398,3198,2241,1522,0.47592245153220764,7398,4.803081607154371,0.0006492405524674737,0.042241324782441934,52.798053527980535,-0.006264238666842166,4,0.2,var,70.07434944237917,0.5329408687117259,73.84428223844283,0.5768206165880714,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,6042,1036,3133,0.5185369083085071,8070,0.5673594524227169,7.030476486031188e-05,0.007339643599785421,49.13258983890954,0.03579739224459398,5505,1000,2588,0.4701180744777475,7398,1.9835121367922526,0.00026811464406491654,0.026036334379606143,52.798053527980535,-0.006264238666842166,4,0.1,var,87.4721189591078,0.6547308837142651,88.49689105163557,0.6880522776013452,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,8070,0,4125,0.5111524163568774,8070,0.0,0.0,,49.13258983890954,0.03579739224459398,7398,0,3481,0.4705325763719924,7398,0.0,0.0,,52.798053527980535,-0.006264238666842166,4,0.0,var,100.0,0.0,100.0,0.0,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,1.0,entr,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.9,entr,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.8,entr,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,0.7,entr,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,3194,2459,1708,0.5347526612398247,8070,1.6491587462585267,0.00020435672196512103,0.01331132174504059,49.13258983890954,0.03579739224459398,3045,2328,1456,0.4781609195402299,7398,5.222033391337736,0.0007058709639548169,0.04520566586979399,52.798053527980535,-0.006264238666842166,4,0.6,entr,69.2193308550186,0.5251022091182094,72.69532306028657,0.5645856709416741,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,4599,1752,2406,0.5231572080887149,8070,1.0255397450690709,0.00012708051363929007,0.009954142025508227,49.13258983890954,0.03579739224459398,4323,1656,2062,0.4769835762202174,7398,4.050854434548034,0.0005475607508175228,0.0411961040350809,52.798053527980535,-0.006264238666842166,4,0.5,entr,78.31474597273854,0.599309516045995,81.1705866450392,0.6412775210726722,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,5611,1282,2948,0.5253965425057922,8070,1.5798119080123998,0.0001957635573745229,0.018318948170703876,49.13258983890954,0.03579739224459398,5136,1205,2424,0.4719626168224299,7398,2.302370466108119,0.0003112152563000972,0.02751197949558031,52.798053527980535,-0.006264238666842166,4,0.4,entr,84.75836431226766,0.6397525435062346,85.95566369288997,0.6686987125010654,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,6464,817,3336,0.5160891089108911,8070,0.14034421854321544,1.7390857316383572e-05,0.0020421912138457884,49.13258983890954,0.03579739224459398,5887,804,2774,0.4712077458807542,7398,1.7739319356403378,0.0002397853386915839,0.025873692995894922,52.798053527980535,-0.006264238666842166,4,0.3,entr,90.19826517967782,0.6710026455982738,91.1462557447959,0.7114322101202878,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7057,534,3646,0.5166501346181097,8070,0.4543411596524471,5.6300019783450695e-05,0.008319047152528888,49.13258983890954,0.03579739224459398,6396,540,3019,0.4720137585991245,7398,1.6999665120197323,0.00022978730900510033,0.031027409582631133,52.798053527980535,-0.006264238666842166,4,0.2,entr,93.84138785625774,0.6856762918912648,94.37685861043525,0.7360735104269626,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7552,275,3882,0.5140360169491526,8070,0.23154310889508167,2.8691835055152624e-05,0.006000844326070923,49.13258983890954,0.03579739224459398,6873,281,3237,0.47097337407245743,7398,0.6978692531923936,9.433215101275934e-05,0.018658505938455982,52.798053527980535,-0.006264238666842166,4,0.1,entr,96.81536555142503,0.6875801005843017,97.09380913760477,0.7465344634765494,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,8070,0,4125,0.5111524163568774,8070,0.0,0.0,,49.13258983890954,0.03579739224459398,7398,0,3481,0.4705325763719924,7398,0.0,0.0,,52.798053527980535,-0.006264238666842166,4,0.0,entr,100.0,0.0,100.0,0.0,48.241895261845386,46.57049537289058
