method,dataset,dropout,prob,prob measure,run,ticker filename,total log return,avg log return,sharpe ratio,best benchmark log return,best benchmark sharpe ratio,total trading days skipped,total trading days successful,total trading days,total trading days correctly skipped,std log return before action
Adv-ALSTM,stocknet,0.5,0.1,entr,5,REX.csv,-0.03425941580482862,-0.0006344336260153448,-0.02513407921344255,0.4197176107634648,0.2495066413140049,26,14,54,15,0.03210450212086071
Adv-ALSTM,stocknet,0.5,0.1,entr,5,AGFS.csv,0.04847300080843807,0.0009694600161687613,0.04528482006833834,0.7469201207813749,0.2668842786701029,26,11,50,10,0.05783875354289554
Adv-ALSTM,stocknet,0.5,0.1,entr,5,IEP.csv,-0.01945511855167735,-0.0003741368952245644,-0.02829433217373761,0.14272814679808835,0.1254691698010015,25,11,52,11,0.022004948697289847
Adv-ALSTM,stocknet,0.5,0.0,entr,5,TOT.csv,0.028823009703294197,0.0006703025512393999,0.04903104952384927,0.2307287432575792,0.2931544175208536,24,9,43,7,0.019075518674643403
Adv-ALSTM,stocknet,0.5,0.0,entr,5,DUK.csv,0.09727647408669508,0.0025599072128077655,0.24673305147665986,0.05046336033902657,0.07744473790933115,18,14,38,8,0.017197584408740498
Adv-ALSTM,stocknet,0.5,0.0,entr,5,HRG.csv,0.07273046326780643,0.001547456665272477,0.1384037920627374,0.20757505986569755,0.2773020256602778,28,11,47,19,0.016309634623036043
Adv-ALSTM,stocknet,0.5,0.0,entr,5,ABBV.csv,0.09365445808049301,0.0017028083287362365,0.07087484223596481,0.2594279063172988,0.16824070704939445,23,19,55,13,0.02838660042491638
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CVX.csv,0.07473296369257332,0.001311104626185497,0.07800673309411274,0.15824883384124155,0.13159049203194625,19,18,57,7,0.02109155423133215
Adv-ALSTM,stocknet,0.5,0.0,entr,5,JPM.csv,0.0929286321307228,0.0024454903192295476,0.17666704703739677,0.11399240230085413,0.16658055686981274,17,11,38,6,0.018097874020330678
Adv-ALSTM,stocknet,0.5,0.0,entr,5,VZ.csv,0.025219363975063178,0.0005864968366293762,0.07209760567518018,0.09315871642051957,0.1807403852724923,23,10,43,10,0.012109220447551286
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BUD.csv,0.05921599577464789,0.0014099046613011402,0.12495731107099507,-0.08304377519897878,-0.1396973916323877,12,16,42,6,0.013606395453754869
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CMCSA.csv,0.06857787529645394,0.0017584070588834344,0.15146279326918155,0.13443611841780584,0.22805907969382724,15,14,39,4,0.015511951974427552
Adv-ALSTM,stocknet,0.5,0.0,entr,5,SRE.csv,0.052612795524664274,0.001283238915235714,0.1126117630009486,0.08337022662835993,0.12931018366947136,20,11,41,7,0.015856483865778148
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PEP.csv,0.0450761409243564,0.0012878897406958972,0.1368335667996056,-0.08178424640453713,-0.1888038930124438,17,10,35,8,0.01236337487930957
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BAC.csv,0.05479160621400557,0.0011911218742175125,0.07837249708770756,0.16443346056285602,0.18449898158109626,21,12,46,7,0.019616196448535513
Adv-ALSTM,stocknet,0.5,0.0,entr,5,GOOG.csv,0.18685543788087886,0.004246714497292701,0.2801237724208815,0.25392474727188624,0.32645438491240003,17,16,44,7,0.017938403660825462
Adv-ALSTM,stocknet,0.5,0.0,entr,5,TM.csv,0.02276084879225584,0.0005172920180058145,0.05257245462965751,0.0875028890755187,0.15125566278219935,21,13,44,11,0.013223412278750471
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MA.csv,0.09146839220763714,0.0022867098051909283,0.21481719442757904,0.21197149357237474,0.3643401780046289,18,14,40,6,0.01541652596864317
Adv-ALSTM,stocknet,0.5,0.0,entr,5,NEE.csv,0.07563682229203932,0.0019904426918957714,0.19025734333262878,0.2133692426209492,0.38692437415489067,22,9,38,9,0.015529974336984153
Adv-ALSTM,stocknet,0.5,0.0,entr,5,AEP.csv,0.06482571915817159,0.0016621979271326049,0.18315075305260334,0.23630236251930464,0.4078109290075236,20,12,39,10,0.01606243487402411
Adv-ALSTM,stocknet,0.5,0.0,entr,5,GE.csv,0.10202264428807468,0.002757368764542559,0.31508429064395826,-0.14292535394131772,-0.2477958827796741,24,9,37,13,0.01503379001454672
Adv-ALSTM,stocknet,0.5,0.0,entr,5,UPS.csv,0.02461267114623846,0.0006477018722694332,0.06313870473869754,0.07156231442672459,0.1493162492646772,14,13,38,5,0.01273708499007513
Adv-ALSTM,stocknet,0.5,0.0,entr,5,HD.csv,0.07001257137233605,0.001892231658711785,0.16438665015387863,0.02105948956802187,0.03828193984222479,15,14,37,8,0.014390367323790652
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MMM.csv,0.12709908795105956,0.003344712840817357,0.39231622569991936,0.14544048268921314,0.2316856058985011,18,13,38,5,0.01686732653759887
Adv-ALSTM,stocknet,0.5,0.0,entr,5,SO.csv,0.07448706112377527,0.00206908503121598,0.2693152213925106,0.16786329957320972,0.3455551714825698,20,11,36,10,0.014223797372112284
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MSFT.csv,0.19876208235659065,0.004969052058914766,0.25516496782700127,-0.08032285836808332,-0.0927113579240946,15,15,40,7,0.0211168005924134
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CSCO.csv,0.02524122472690051,0.0006009815411166788,0.04106369273301062,-0.030693516229065562,-0.04164928344465451,21,11,42,10,0.017518401716279268
Adv-ALSTM,stocknet,0.5,0.0,entr,5,HON.csv,0.10200448049275955,0.0026154994998143473,0.17741771854199498,0.23710310164304896,0.3767348714449422,18,12,39,3,0.01712029951232948
Adv-ALSTM,stocknet,0.5,0.0,entr,5,GD.csv,0.0006700749269704966,1.5583137836523177e-05,0.001937222676739761,0.060777565861855724,0.1046083857153347,19,11,43,10,0.013587098897657985
Adv-ALSTM,stocknet,0.5,0.0,entr,5,C.csv,0.06439984465979409,0.0014311076591065354,0.10070131917571525,0.2116723844326312,0.258581366923017,21,11,45,4,0.01877514443244006
Adv-ALSTM,stocknet,0.5,0.0,entr,5,ORCL.csv,-0.0211284321514947,-0.00046952071447766005,-0.03327444092706969,0.1368038324621021,0.1785607715320734,21,13,45,7,0.017288798529312345
Adv-ALSTM,stocknet,0.5,0.0,entr,5,FB.csv,0.14132167922964872,0.0027710133182284064,0.20374926217359685,-0.1134277158410756,-0.1279179250417107,19,20,51,9,0.017260425127164736
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BBL.csv,-0.1769921826438542,-0.0031605746900688248,-0.12414799999852108,-0.03650497197952862,-0.022452779933875698,13,19,56,6,0.028542650839111578
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CHTR.csv,0.16525330793801474,0.003934602569952731,0.2884266055600101,0.16133457474539947,0.18808267312656604,23,12,42,8,0.02078102028333107
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BHP.csv,-0.05305408531129164,-0.0008992217849371464,-0.04690086942290685,-0.02545397993180441,-0.016990275788568154,21,21,59,9,0.025158727847205378
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BSAC.csv,0.12500038966447274,0.002976199753916018,0.22129826285932375,0.3478731363877186,0.4841074984109385,19,12,42,7,0.019027599986319595
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PCG.csv,0.11362264899810506,0.0028405662249526265,0.2534871395829687,0.060805713910755226,0.10041641517389313,17,16,40,5,0.015215250877418192
Adv-ALSTM,stocknet,0.5,0.0,entr,5,UL.csv,0.06817855209477588,0.0018426635701290779,0.20179507250441056,-0.0323820034247283,-0.058010324261552226,21,10,37,10,0.015005631687421068
Adv-ALSTM,stocknet,0.5,0.0,entr,5,JNJ.csv,0.0958402257554943,0.002818830169279244,0.309731508598638,0.04690755788377212,0.10793881639754492,15,14,34,6,0.01246777982166158
Adv-ALSTM,stocknet,0.5,0.0,entr,5,UNH.csv,0.13489421578656868,0.002932482951881928,0.2649876135199676,0.15763655478392508,0.1734812931103044,27,13,46,14,0.02005337225286516
Adv-ALSTM,stocknet,0.5,0.0,entr,5,DHR.csv,0.08060097920019317,0.0025187806000060366,0.24176261192679438,-0.06351277891388754,-0.12313684705108953,14,10,32,5,0.01603798763723474
Adv-ALSTM,stocknet,0.5,0.0,entr,5,INTC.csv,0.11238103688575599,0.0026135124857152555,0.23401427066693187,0.07433696839179622,0.10829050006889628,20,15,43,9,0.015564356522974943
Adv-ALSTM,stocknet,0.5,0.0,entr,5,EXC.csv,-0.03963876512482856,-0.0008808614472184124,-0.08200835526793028,0.05629461447597818,0.07094430970460752,26,8,45,11,0.01762724722763679
Adv-ALSTM,stocknet,0.5,0.0,entr,5,SNY.csv,-0.014924720827863433,-0.00034708653088054496,-0.019756695646013928,0.3063201627120992,0.3561496417364679,18,13,43,5,0.02113332162310807
Adv-ALSTM,stocknet,0.5,0.0,entr,5,UTX.csv,0.12504207410195678,0.003206207028255302,0.277500862622402,0.14739036505025166,0.25622689004611965,21,12,39,9,0.015012787701121166
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MRK.csv,0.08410585091946457,0.002273131105931475,0.19970211109082664,0.03338299647634595,0.04937032865247847,21,10,37,8,0.018186319375141514
Adv-ALSTM,stocknet,0.5,0.0,entr,5,KO.csv,0.028665705965154293,0.000754360683293534,0.08737721381049776,0.003123607721156966,0.006477741500938248,20,10,38,12,0.012446238381806559
Adv-ALSTM,stocknet,0.5,0.0,entr,5,TSM.csv,0.11356827514729788,0.00270400655112614,0.24542113092434825,0.1940886337801749,0.2925811798600195,23,12,42,8,0.016334212109280734
Adv-ALSTM,stocknet,0.5,0.0,entr,5,HSBC.csv,0.11048357482233782,0.0026305613052937577,0.24182298869975988,0.15321347454396794,0.2585594468472051,20,13,42,6,0.014574259716409172
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PICO.csv,0.1567916426101666,0.002903548937225307,0.12059156174498215,-0.1687385576488277,-0.09583954155825523,25,16,54,14,0.03273939666827286
Adv-ALSTM,stocknet,0.5,0.0,entr,5,SLB.csv,-0.011638774462743577,-0.00024247446797382452,-0.014909220830608765,0.11271048103142114,0.1194079431654574,15,14,48,5,0.01980414897383754
Adv-ALSTM,stocknet,0.5,0.0,entr,5,SPLP.csv,0.0023887920705309654,6.635533529252681e-05,0.004871819481561786,0.10430378444427099,0.17433700985656933,18,8,36,7,0.016872129248032077
Adv-ALSTM,stocknet,0.5,0.0,entr,5,LMT.csv,-0.02050769634330981,-0.0005001877156904831,-0.058429995975045106,0.11268552134217293,0.2087211924622432,20,9,41,10,0.013445485532977688
Adv-ALSTM,stocknet,0.5,0.0,entr,5,XOM.csv,0.06168433407460551,0.0013409637842305545,0.0908386561048983,0.13151924616397995,0.15092292028179627,19,13,46,7,0.019131650627208306
Adv-ALSTM,stocknet,0.5,0.0,entr,5,ABB.csv,0.002305978309258813,5.490424545854317e-05,0.00511104901397264,0.2671522103716465,0.5088687786494224,20,11,42,4,0.014043406562376836
Adv-ALSTM,stocknet,0.5,0.0,entr,5,AMGN.csv,0.04518027348837124,0.0009612824146461965,0.06205334776842891,0.3608927252843402,0.3957868605058532,21,15,47,5,0.02063517759467536
Adv-ALSTM,stocknet,0.5,0.0,entr,5,WMT.csv,-0.009056393794974435,-0.00023221522551216498,-0.03124366976032272,0.13879726799603134,0.16488620638745194,19,9,39,12,0.02185149689970355
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BP.csv,0.08067387792462168,0.0017927528427693707,0.08815688149187687,0.3870896267830812,0.4046541976779689,13,14,45,2,0.022961836266112156
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CHL.csv,0.06603956332521402,0.001535803798260791,0.2697071921217051,0.18303859819795634,0.2957084560848776,37,5,43,14,0.014954256800369617
Adv-ALSTM,stocknet,0.5,0.0,entr,5,SNP.csv,0.20687606876786396,0.004701728835633272,0.24438650960823213,0.2110632119529182,0.18746844420212816,20,16,44,4,0.026025472374230016
Adv-ALSTM,stocknet,0.5,0.0,entr,5,T.csv,0.07621093174673775,0.002177455192763936,0.2258443769480596,0.08049815079812342,0.1896790828861871,19,10,35,7,0.012278315063132948
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CELG.csv,0.21810633540577534,0.0042765948118779476,0.20349289459914743,0.3764269652333152,0.2675137965598761,23,17,51,9,0.02851579736810363
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CODI.csv,0.005509855558116696,0.00013118703709801658,0.014475843433400998,0.11605336382524628,0.21326981859280045,25,9,42,14,0.01325139537981
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MCD.csv,0.10185153445930019,0.0033950511486433394,0.20534865891107001,-0.11859907963163616,-0.22161112385869144,11,11,30,7,0.017257442172672152
Adv-ALSTM,stocknet,0.5,0.0,entr,5,V.csv,0.1514915155554043,0.0032932938164218326,0.2891697944591432,0.0948341289926978,0.13176539693001696,19,19,46,9,0.015564786100176033
Adv-ALSTM,stocknet,0.5,0.0,entr,5,RDS-B.csv,0.038491520188944243,0.0007547356899792989,0.03649776624108879,0.10693969997096288,0.0920213254307394,13,19,51,2,0.022884727764874952
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PPL.csv,0.055945788428659556,0.0012162127919273817,0.10309447850951117,0.16510683999920633,0.24495463088783997,24,15,46,8,0.015057471456451714
Adv-ALSTM,stocknet,0.5,0.0,entr,5,DIS.csv,-0.05635576334011419,-0.0013418038890503378,-0.10146727105508348,0.0029487811933648113,0.004370777305615847,14,13,42,8,0.016063006391034026
Adv-ALSTM,stocknet,0.5,0.0,entr,5,WFC.csv,0.08124367820151027,0.0019343732905121491,0.20369030607328542,0.16755278589877096,0.28248593070763633,23,10,42,8,0.014617963288119517
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MO.csv,-0.006630172984972035,-0.00017000443551210345,-0.013719470614384843,0.03820678302562412,0.06527645177122618,16,13,39,8,0.014900812072290838
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BCH.csv,0.0735506360888641,0.0017104799090433512,0.19631477942278477,0.1550445098584845,0.2610647331537441,25,11,43,9,0.014245862241060213
Adv-ALSTM,stocknet,0.5,0.0,entr,5,NVS.csv,-0.058669253170851324,-0.0012482819823585389,-0.19991882007318446,-0.07007854971715749,-0.12190105823349033,32,5,47,13,0.012242951319884994
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PM.csv,0.04591598855780535,0.001240972663724469,0.10732735153450346,0.003301327086854147,0.006367798581429726,16,12,37,8,0.013658391934913684
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PTR.csv,0.14599030515169825,0.002654369184576332,0.15937355906177467,0.3873822734301762,0.3101578253031063,21,21,55,4,0.02376864891444589
Adv-ALSTM,stocknet,0.5,0.0,entr,5,MDT.csv,0.15498236467196866,0.004188712558701855,0.3358717451232943,0.15780393141907662,0.2892966836414626,11,19,37,1,0.014808858703250646
Adv-ALSTM,stocknet,0.5,0.0,entr,5,NGG.csv,0.008106474726393,0.00027021582421310003,0.03144221530753233,0.09837146971898153,0.20884003577264526,17,7,30,8,0.016048579149502747
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BRK-A.csv,0.059354542797412396,0.0014838635699353099,0.1379445141272606,0.12865815056495794,0.22507436923892493,18,10,40,8,0.014652391249440549
Adv-ALSTM,stocknet,0.5,0.0,entr,5,D.csv,-0.04287223113204153,-0.0012991585191527736,-0.13304032179773154,0.1297521575522111,0.2891500512722179,19,6,33,9,0.014095757052942382
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PCLN.csv,0.025764898458357582,0.0005855658740535814,0.029113784183279597,0.16484203457895338,0.1738056311400615,15,17,44,8,0.02188172997294946
Adv-ALSTM,stocknet,0.5,0.0,entr,5,AAPL.csv,-0.04075937197136528,-0.0008860733037253322,-0.06729339017148739,0.15734064829290392,0.18977009320392185,22,11,46,7,0.018338353754259712
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PG.csv,0.0541009220101027,0.0015457406288600772,0.17139817539665364,-0.009787742731025223,-0.0213012957040212,15,12,35,5,0.012824976886418893
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BA.csv,0.07365808293013648,0.0017129786727938716,0.15882736993486785,0.09508913099536323,0.13159843331902618,21,15,43,11,0.01675736893067068
Adv-ALSTM,stocknet,0.5,0.0,entr,5,BABA.csv,0.3707782184492645,0.00741556436898529,0.3364091231547952,0.2241573377586835,0.17106895830488794,18,21,50,6,0.02575052395538798
Adv-ALSTM,stocknet,0.5,0.0,entr,5,CAT.csv,0.047526962759405614,0.0009505392551881123,0.05910357079806767,0.3660790965071534,0.3965709682840201,20,16,50,4,0.019855736599172894
Adv-ALSTM,stocknet,0.5,0.0,entr,5,AMZN.csv,0.26838222829248404,0.005591296422760084,0.362329572179442,0.15225292442403648,0.16081508757351093,16,22,48,8,0.019000182210854477
Adv-ALSTM,stocknet,0.5,0.0,entr,5,UN.csv,0.08287777002501726,0.0020719442506254315,0.2122194174776849,0.10206672789484357,0.16585548811047626,23,11,40,10,0.015516677393217394
Adv-ALSTM,stocknet,0.5,0.0,entr,5,PFE.csv,-0.14288191974091724,-0.003572047993522931,-0.27551957586052095,0.1706720533565673,0.23259280584575706,19,5,40,7,0.018821927861896896
Adv-ALSTM,stocknet,0.5,0.0,entr,5,REX.csv,-0.01599087408891116,-0.0002961272979427992,-0.010809698140214707,0.4197176107634648,0.2495066413140049,22,16,54,13,0.03210450212086071
Adv-ALSTM,stocknet,0.5,0.0,entr,5,AGFS.csv,0.09166908496336941,0.0018333816992673882,0.08249494976652597,0.7469201207813749,0.2668842786701029,25,12,50,10,0.05783875354289554
Adv-ALSTM,stocknet,0.5,0.0,entr,5,IEP.csv,0.008337520752353333,0.0001603369375452564,0.011817275240595178,0.14272814679808835,0.1254691698010015,23,13,52,11,0.022004948697289847
Adv-ALSTM,kdd17,0.5,1.0,std,1,BRK-B.csv,0.0,0.0,,0.0007890458040878567,0.0004888000857006732,123,0,123,53,0.013013378245482491
Adv-ALSTM,kdd17,0.5,1.0,std,1,D.csv,0.0,0.0,,0.41855515510034746,0.2196864533844216,140,0,140,61,0.013907739633499233
Adv-ALSTM,kdd17,0.5,1.0,std,1,RIO.csv,0.0,0.0,,0.7181101801609635,0.11214213602260273,212,0,212,102,0.030362565343735267
Adv-ALSTM,kdd17,0.5,1.0,std,1,TOT.csv,0.0,0.0,,0.5498555091901145,0.14669012091973402,184,0,184,84,0.020575816527648966
Adv-ALSTM,kdd17,0.5,1.0,std,1,DUK.csv,0.0,0.0,,0.007620901040348543,0.0038397931503168243,138,0,138,58,0.014370392684131896
Adv-ALSTM,kdd17,0.5,1.0,std,1,ORCL.csv,0.0,0.0,,0.11241057282351953,0.052311605117501686,129,0,129,64,0.016680820144240546
Adv-ALSTM,kdd17,0.5,1.0,std,1,DCM.csv,0.0,0.0,,0.3699057061533726,0.10957858305391542,180,0,180,88,0.018863788059885547
Adv-ALSTM,kdd17,0.5,1.0,std,1,CVX.csv,0.0,0.0,,0.19211549805379435,0.06570257762902945,156,0,156,71,0.018683972703031727
Adv-ALSTM,kdd17,0.5,1.0,std,1,JPM.csv,0.0,0.0,,0.5302508527041282,0.18474182739110676,142,0,142,61,0.020449575700570023
Adv-ALSTM,kdd17,0.5,1.0,std,1,SPY.csv,0.0,0.0,,0.14459402589894127,0.11495283931133644,99,0,99,46,0.012781891947521315
Adv-ALSTM,kdd17,0.5,1.0,std,1,SYT.csv,0.0,0.0,,0.28559424831365365,0.14836532673463784,110,0,110,57,0.0176927235173863
Adv-ALSTM,kdd17,0.5,1.0,std,1,VZ.csv,0.0,0.0,,0.16778421002832872,0.09015179138607164,141,0,141,61,0.013195248990118402
Adv-ALSTM,kdd17,0.5,1.0,std,1,DOW.csv,0.0,0.0,,-0.045461582481586056,-0.018225774716246108,157,0,157,76,0.01588358846951992
Adv-ALSTM,kdd17,0.5,1.0,std,1,CMCSA.csv,0.0,0.0,,0.3690312318801907,0.20201079497707045,123,0,123,55,0.015054077617650711
Adv-ALSTM,kdd17,0.5,1.0,std,1,PEP.csv,0.0,0.0,,-0.028940154520483312,-0.02063626445769109,115,0,115,51,0.012192585116189297
Adv-ALSTM,kdd17,0.5,1.0,std,1,BAC.csv,0.0,0.0,,-0.422058802433825,-0.09630372907509646,187,0,187,84,0.02351154526073053
Adv-ALSTM,kdd17,0.5,1.0,std,1,WMT.csv,0.0,0.0,,0.09039117565473972,0.041957955641185485,130,0,130,62,0.016567526026408586
Adv-ALSTM,kdd17,0.5,1.0,std,1,GOOGL.csv,0.0,0.0,,0.1898534387629213,0.0790414959114499,145,0,145,66,0.016616294516604648
Adv-ALSTM,kdd17,0.5,1.0,std,1,TM.csv,0.0,0.0,,-0.06348385358611874,-0.0205534794240664,175,0,175,82,0.017653552581019718
Adv-ALSTM,kdd17,0.5,1.0,std,1,BHP.csv,0.0,0.0,,0.9838305592885476,0.148156910252113,211,0,211,103,0.03178483396258691
Adv-ALSTM,kdd17,0.5,1.0,std,1,MA.csv,0.0,0.0,,0.5276117441307031,0.21020756844926694,154,0,154,73,0.01665687998384623
Adv-ALSTM,kdd17,0.5,1.0,std,1,CHL.csv,0.0,0.0,,0.1721204511770193,0.0672929268155788,166,0,166,87,0.015442866801481476
Adv-ALSTM,kdd17,0.5,1.0,std,1,JNJ.csv,0.0,0.0,,-0.11853829888499548,-0.0877032701757557,107,0,107,48,0.012627113064187562
Adv-ALSTM,kdd17,0.5,1.0,std,1,UNH.csv,0.0,0.0,,0.2929707172908275,0.13300574362776646,141,0,141,65,0.015551930528425411
Adv-ALSTM,kdd17,0.5,1.0,std,1,GE.csv,0.0,0.0,,0.08252259986485401,0.042766459913903696,130,0,130,68,0.01485435963970586
Adv-ALSTM,kdd17,0.5,1.0,std,1,AAPL.csv,0.0,0.0,,0.15202708696375786,0.051881653004064096,159,0,159,74,0.01844383104312826
Adv-ALSTM,kdd17,0.5,1.0,std,1,T.csv,0.0,0.0,,0.004993368707275646,0.003165245259696,123,0,123,45,0.012641087400880434
Adv-ALSTM,kdd17,0.5,1.0,std,1,VALE.csv,0.0,0.0,,-0.18059346249630845,-0.016501994727584225,219,0,219,101,0.04983576418756751
Adv-ALSTM,kdd17,0.5,1.0,std,1,INTC.csv,0.0,0.0,,0.3981147711418258,0.14641911463986484,148,0,148,67,0.018567502155055603
Adv-ALSTM,kdd17,0.5,1.0,std,1,EXC.csv,0.0,0.0,,0.19182610377892634,0.06413259106925306,180,0,180,82,0.01660478368849746
Adv-ALSTM,kdd17,0.5,1.0,std,1,PG.csv,0.0,0.0,,0.013135642665313365,0.008393252561959353,127,0,127,61,0.012314591423964434
Adv-ALSTM,kdd17,0.5,1.0,std,1,NTT.csv,0.0,0.0,,0.620319741201051,0.2106890178134691,168,0,168,83,0.017911089748007078
Adv-ALSTM,kdd17,0.5,1.0,std,1,RDS-B.csv,0.0,0.0,,0.1114072360700753,0.026252616439080827,184,0,184,84,0.023011920773897722
Adv-ALSTM,kdd17,0.5,1.0,std,1,DIS.csv,0.0,0.0,,0.3778415023940609,0.1995530242775534,130,0,130,64,0.014850283188769575
Adv-ALSTM,kdd17,0.5,1.0,std,1,WFC.csv,0.0,0.0,,0.07409850425552268,0.024910505430296985,160,0,160,82,0.0185969158679468
Adv-ALSTM,kdd17,0.5,1.0,std,1,MO.csv,0.0,0.0,,0.2342888516720153,0.13577525279489305,128,0,128,56,0.013582993420182285
Adv-ALSTM,kdd17,0.5,1.0,std,1,KO.csv,0.0,0.0,,-0.0439722612449587,-0.03062981864847871,108,0,108,50,0.013291873663240864
Adv-ALSTM,kdd17,0.5,1.0,std,1,MRK.csv,0.0,0.0,,0.13976805538432588,0.055314840210556035,152,0,152,74,0.01661522448790113
Adv-ALSTM,kdd17,0.5,1.0,std,1,BA.csv,0.0,0.0,,0.03452638144817306,0.01159881852337062,152,0,152,70,0.019580189309209465
Adv-ALSTM,kdd17,0.5,1.0,std,1,UPS.csv,0.0,0.0,,0.2284865542674995,0.1725553019418379,112,0,112,49,0.011916987634225554
Adv-ALSTM,kdd17,0.5,1.0,std,1,HD.csv,0.0,0.0,,-0.30204691809754736,-0.1390594671208154,140,0,140,65,0.015664516437076507
Adv-ALSTM,kdd17,0.5,1.0,std,1,MMM.csv,0.0,0.0,,0.17780725961756794,0.12053894396311332,106,0,106,47,0.013935150617464127
Adv-ALSTM,kdd17,0.5,1.0,std,1,SO.csv,0.0,0.0,,0.1267161325724806,0.07030551158924622,141,0,141,65,0.01281367133650836
Adv-ALSTM,kdd17,0.5,1.0,std,1,NVS.csv,0.0,0.0,,0.04137402071006671,0.017683216186010542,148,0,148,83,0.015758797495918905
Adv-ALSTM,kdd17,0.5,1.0,std,1,AMZN.csv,0.0,0.0,,0.5589135789933967,0.14696004176609245,169,0,169,81,0.022738671771941922
Adv-ALSTM,kdd17,0.5,1.0,std,1,MSFT.csv,0.0,0.0,,0.09799076788623516,0.03607759822247368,145,0,145,68,0.01871466325022939
Adv-ALSTM,kdd17,0.5,1.0,std,1,PFE.csv,0.0,0.0,,0.16087713293553932,0.07514929492332742,137,0,137,73,0.015668782408083805
Adv-ALSTM,kdd17,0.5,1.0,std,1,PTR.csv,0.0,0.0,,0.7569961083746641,0.1619070408822386,188,0,188,98,0.02518358280438312
Adv-ALSTM,kdd17,0.5,1.0,std,1,XOM.csv,0.0,0.0,,0.18093877941943046,0.08273606425163932,135,0,135,64,0.016219027398069893
Adv-ALSTM,kdd17,0.5,1.0,std,1,NGG.csv,0.0,0.0,,0.17370552281162116,0.07512876466725425,144,0,144,73,0.016038360808975777
Adv-ALSTM,kdd17,0.5,0.9,std,1,BRK-B.csv,0.0,0.0,,0.0007890458040878567,0.0004888000857006732,123,0,123,53,0.013013378245482491
Adv-ALSTM,kdd17,0.5,0.9,std,1,D.csv,0.0,0.0,,0.41855515510034746,0.2196864533844216,140,0,140,61,0.013907739633499233
Adv-ALSTM,kdd17,0.5,0.9,std,1,RIO.csv,0.0,0.0,,0.7181101801609635,0.11214213602260273,212,0,212,102,0.030362565343735267
Adv-ALSTM,kdd17,0.5,0.9,std,1,TOT.csv,0.0,0.0,,0.5498555091901145,0.14669012091973402,184,0,184,84,0.020575816527648966
Adv-ALSTM,kdd17,0.5,0.9,std,1,DUK.csv,0.0,0.0,,0.007620901040348543,0.0038397931503168243,138,0,138,58,0.014370392684131896
Adv-ALSTM,kdd17,0.5,0.9,std,1,ORCL.csv,0.0,0.0,,0.11241057282351953,0.052311605117501686,129,0,129,64,0.016680820144240546
Adv-ALSTM,kdd17,0.5,0.9,std,1,DCM.csv,0.0,0.0,,0.3699057061533726,0.10957858305391542,180,0,180,88,0.018863788059885547
Adv-ALSTM,kdd17,0.5,0.9,std,1,CVX.csv,0.0,0.0,,0.19211549805379435,0.06570257762902945,156,0,156,71,0.018683972703031727
Adv-ALSTM,kdd17,0.5,0.9,std,1,JPM.csv,0.0,0.0,,0.5302508527041282,0.18474182739110676,142,0,142,61,0.020449575700570023
Adv-ALSTM,kdd17,0.5,0.9,std,1,SPY.csv,0.0,0.0,,0.14459402589894127,0.11495283931133644,99,0,99,46,0.012781891947521315
Adv-ALSTM,kdd17,0.5,0.9,std,1,SYT.csv,0.0,0.0,,0.28559424831365365,0.14836532673463784,110,0,110,57,0.0176927235173863
Adv-ALSTM,kdd17,0.5,0.9,std,1,VZ.csv,0.0,0.0,,0.16778421002832872,0.09015179138607164,141,0,141,61,0.013195248990118402
Adv-ALSTM,kdd17,0.5,0.9,std,1,DOW.csv,0.0,0.0,,-0.045461582481586056,-0.018225774716246108,157,0,157,76,0.01588358846951992
Adv-ALSTM,kdd17,0.5,0.9,std,1,CMCSA.csv,0.0,0.0,,0.3690312318801907,0.20201079497707045,123,0,123,55,0.015054077617650711
