method,dataset,dropout,prob,prob measure,run,ticker filename,total log return,avg log return,sharpe ratio,best benchmark log return,best benchmark sharpe ratio,total trading days skipped,total trading days successful,total trading days,total trading days correctly skipped,std log return before action
Adv-ALSTM,stocknet,0.5,0.9,entr,5,GOOG.csv,0.2252003880615967,0.0051181906377635615,0.2906269392196443,0.08724310001676552,0.10866895104248384,1,23,44,1,0.01782295072984667
Adv-ALSTM,stocknet,0.5,0.9,entr,5,VZ.csv,0.01653747547303481,0.00038459245286127464,0.03259167090137218,0.08146324719738482,0.16261623641524126,1,21,43,1,0.011631820769120123
Adv-ALSTM,stocknet,0.5,0.9,entr,5,AEP.csv,0.1559493155008434,0.0039987003974575235,0.2646630138471409,0.046674767693596825,0.07674063319479192,1,23,39,1,0.015594174186184874
Adv-ALSTM,stocknet,0.5,0.9,entr,5,JNJ.csv,0.11694217228707382,0.003439475655502171,0.2854819885630492,0.010026106665130279,0.023515542107785357,1,20,34,1,0.012206152654548075
Adv-ALSTM,stocknet,0.5,0.9,entr,5,BSAC.csv,0.2516131135382583,0.005990788417577579,0.33920378203907336,0.0846374377130147,0.1085678843391179,1,17,42,1,0.01866241626558572
Adv-ALSTM,stocknet,0.5,0.9,entr,5,SRE.csv,0.18205847246790477,0.004440450547997677,0.303140051936739,0.014538696088496712,0.02314890792220936,1,18,41,1,0.015294140583889474
Adv-ALSTM,stocknet,0.5,0.9,entr,5,T.csv,0.07107927347508787,0.0020308363850025106,0.18101672298031166,-0.03445687778318825,-0.08664019626334668,1,17,35,1,0.011338054308683013
Adv-ALSTM,stocknet,0.5,0.9,entr,5,UPS.csv,0.06152223136996007,0.0016190060886831599,0.1300916876037336,-0.04817986674314703,-0.10153795142866193,1,18,38,1,0.012534773913032924
Adv-ALSTM,stocknet,0.5,0.9,entr,5,BP.csv,0.22152831058747272,0.004922851346388282,0.22427300361718974,0.07033371668647131,0.06961331660880814,1,18,45,1,0.022499281045898458
Adv-ALSTM,stocknet,0.5,0.9,entr,5,BCH.csv,0.18574202898827202,0.004319582069494698,0.3163487165276391,0.17650365910775698,0.2991314649137237,1,19,43,1,0.014302302262392371
Adv-ALSTM,stocknet,0.5,0.9,entr,5,PICO.csv,0.04356347189748437,0.0008067309610645253,0.02457444042429767,0.08731707329020767,0.049301923516895586,1,26,54,1,0.03282392409936132
Adv-ALSTM,stocknet,0.5,0.9,entr,5,CODI.csv,-0.018747048981645812,-0.00044635830908680503,-0.03453056802508768,-0.00878998814283977,-0.01618274805346298,1,20,42,1,0.012928754601703818
Adv-ALSTM,stocknet,0.5,0.9,entr,5,BUD.csv,-0.009400875510172641,-0.0002238303692898248,-0.016159347941747518,-0.008731728362150389,-0.015008862285787959,1,24,42,1,0.013422472911028459
Adv-ALSTM,stocknet,0.5,0.9,entr,5,AMGN.csv,0.2276605172182503,0.004843840791877666,0.23698870425139537,0.3251181437022128,0.3490081962290137,1,25,47,1,0.02076364169632668
Adv-ALSTM,stocknet,0.5,0.9,entr,5,BAC.csv,0.11245682719570921,0.0024447136346893304,0.12471857262584313,0.07439719793196208,0.08214269061312596,1,22,46,1,0.019651253047634022
Adv-ALSTM,stocknet,0.5,0.9,entr,5,RDS-B.csv,0.17924194256786308,0.0035145478934875112,0.1546412172942546,0.037841062153921086,0.032273523672322266,1,22,51,1,0.022993571679962688
Adv-ALSTM,stocknet,0.5,0.9,entr,5,UN.csv,0.06921627558397908,0.001730406889599477,0.11169256832528583,0.15670914885876536,0.25982901351019216,1,21,40,1,0.015517846073396551
Adv-ALSTM,stocknet,0.5,0.9,entr,5,JPM.csv,0.18880799049544955,0.00496863132882762,0.2786243271002,0.017184849900705488,0.024412922022926796,1,18,38,1,0.01840810410116024
Adv-ALSTM,stocknet,0.5,0.9,entr,5,HON.csv,0.2149272432518783,0.005510954955176367,0.34189466247548805,0.2326685084934969,0.37399304249041343,1,19,39,1,0.01694347915807156
Adv-ALSTM,stocknet,0.5,0.9,entr,5,DIS.csv,-0.10435605324363274,-0.0024846679343722084,-0.15188612305579852,-0.13484684274004705,-0.19783609594939808,1,21,42,1,0.016545133000895246
Adv-ALSTM,stocknet,0.5,0.9,entr,5,GE.csv,0.03330153309589778,0.0009000414350242642,0.05370925139859363,-0.2423907594986643,-0.4250533840338161,1,21,37,1,0.015809242468487444
Adv-ALSTM,stocknet,0.5,0.9,entr,5,MMM.csv,0.20817041000118575,0.00547816868424173,0.34192621722862565,-0.1514198420058802,-0.24196491148141186,1,19,38,1,0.016840554410617263
