method,dataset,test acc,test mcc,test ll,test rs,test ps,test avg prob,valid acc,valid mcc,valid ll,valid rs,valid ps,valid avg prob,prob measure,dropout,run,prob confidence threshold,iterations,run save path,total test predictions,filtered test predictions,filtered test predictions sucessfully,filtered test predictions sucessful ratio,test success score,test failure score,test score,total valid predictions,filtered valid predictions,filtered valid predictions sucessfully,filtered valid predictions sucessful ratio,valid success score,valid failure score,valid score
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.39061397314071655,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.392659455537796,std,0.5,4,0.0,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,44.827586206896555,-0.15504341823651058,8.832152452962157,0.625,0.5,0.1660723239183426,64.70588235294117,0.4364357804719847,5.626724095905537,1.0,0.5714285714285714,0.16657021641731262,var,0.5,4,1.0,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,29,7369,3502,0.47523408875016965,3515,3883,0.47512841308461745,17,8053,3882,0.4820563765056501,3893,4177,0.48240396530359353
Adv-ALSTM,kdd17,57.690005984440454,0.11628466252111483,6.773297943090132,0.7180570221752904,0.6071428571428571,0.1660723239183426,52.58082813386273,0.05117432384910336,7.584164975856564,0.7253363228699552,0.5226171243941842,0.16657021641731262,var,0.5,4,0.9,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,1671,5727,2811,0.49083289680460973,3775,3623,0.5102730467693971,1763,6307,3052,0.4839067702552719,3979,4091,0.4930607187112763
Adv-ALSTM,kdd17,54.35633871757219,0.07318495503135007,7.312122703386306,0.6273179556761647,0.5712520593080724,0.1660723239183426,52.77348066298343,0.05696938637683124,7.557108342818799,0.6817781690140845,0.5227809652379345,0.16657021641731262,var,0.5,4,0.8,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,4086,3312,1653,0.4990942028985507,3874,3524,0.5236550419032171,4525,3545,1751,0.49393511988716504,4139,3931,0.5128872366790582
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.7,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.6,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.5,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.4,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.3,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.2,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.1,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,52.44660719113274,0.042900911523238806,7.620524224283638,0.5759590792838875,0.5476653696498055,0.1660723239183426,51.82156133828997,0.041567292740247154,7.713234349402065,0.6228802834725385,0.506482815394114,0.16657021641731262,var,0.5,4,0.0,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,7398,0,0,0.0,3880,3518,0.5244660719113274,8070,0,0,0.0,4182,3888,0.5182156133828997
Adv-ALSTM,kdd17,44.827586206896555,-0.15504341823651058,8.832152452962157,0.625,0.5,0.4977545550535981,64.70588235294117,0.4364357804719847,5.626724095905537,1.0,0.5714285714285714,0.5000078986540246,entr,0.5,4,1.0,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,29,7369,3502,0.47523408875016965,3515,3883,0.47512841308461745,17,8053,3882,0.4820563765056501,3893,4177,0.48240396530359353
Adv-ALSTM,kdd17,60.05089058524173,0.11988296008225235,6.391195834744684,0.788135593220339,0.6348122866894198,0.4977545550535981,59.103641456582636,0.15851005653574327,6.534128302285659,0.8512820512820513,0.5865724381625441,0.5000078986540246,entr,0.5,4,0.9,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,393,7005,3361,0.47980014275517485,3597,3801,0.4862124898621249,357,7713,3742,0.48515493322961234,3953,4117,0.48983890954151177
Adv-ALSTM,kdd17,59.411011523687584,0.13192911453721293,6.496050713767477,0.7549234135667396,0.6272727272727273,0.4977545550535981,55.3030303030303,0.09523304023016553,7.143733343391714,0.8048192771084337,0.5502471169686985,0.5000078986540246,entr,0.5,4,0.8,1000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/4,781,6617,3201,0.4837539670545564,3665,3733,0.49540416328737497,792,7278,3534,0.48557295960428687,3972,4098,0.4921933085501859
